                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.5711,                 1.0577,                 1.6757,                0.79035,                0.73266,                0.79523,                0.42699,                 1.6025,                0.96226,                 1.6491,               0.004357,               0.004357,               0.004357
                    116,                 1.5652,                 1.0575,                 1.6658,                0.74063,                0.75515,                0.78967,                0.42076,                 1.6667,                0.94159,                 1.6912,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.5577,                 1.0426,                 1.6706,                0.76997,                0.74493,                0.79279,                0.42227,                 1.6227,                0.94584,                 1.6773,               0.004258,               0.004258,               0.004258
                    118,                 1.5405,                 1.0517,                 1.6568,                0.77555,                0.73121,                0.79949,                0.42548,                 1.6274,                0.93952,                 1.6728,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.5501,                 1.0466,                 1.6581,                 0.7926,                0.72688,                0.79043,                0.41689,                 1.6698,                0.93295,                 1.6885,               0.004159,               0.004159,               0.004159
                    120,                 1.5461,                 1.0438,                  1.653,                0.77605,                0.74112,                0.79026,                0.42666,                 1.6363,                0.93431,                 1.6749,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.5466,                 1.0304,                 1.6508,                0.76592,                0.74277,                0.79822,                0.42109,                  1.652,                0.93715,                 1.6662,                0.00406,                0.00406,                0.00406
                    122,                  1.549,                 1.0409,                 1.6591,                0.76899,                0.73117,                0.79332,                0.42218,                 1.6288,                0.96334,                 1.6727,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.5392,                 1.0346,                 1.6419,                0.77915,                0.72543,                0.79854,                0.42489,                 1.6309,                0.94386,                 1.6666,               0.003961,               0.003961,               0.003961
                    124,                 1.5511,                 1.0339,                 1.6527,                0.76329,                0.73626,                0.79026,                0.42339,                 1.6247,                0.93768,                 1.6647,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.5228,                 1.0379,                 1.6417,                0.78692,                0.72688,                0.79903,                0.42178,                   1.64,                0.95424,                 1.6828,               0.003862,               0.003862,               0.003862
                    126,                 1.5512,                 1.0353,                  1.649,                0.77208,                0.73844,                0.79258,                0.41845,                 1.6246,                0.93542,                 1.6556,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.5438,                 1.0322,                 1.6456,                0.78504,                0.72688,                0.79411,                0.42234,                 1.6566,                0.91922,                 1.6695,               0.003763,               0.003763,               0.003763
                    128,                 1.5468,                 1.0374,                 1.6501,                0.79127,                0.71821,                0.78867,                 0.4217,                 1.6265,                 0.9469,                 1.6613,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.5336,                 1.0292,                 1.6425,                0.77273,                0.73988,                0.79446,                  0.419,                 1.6357,                0.93849,                 1.6705,               0.003664,               0.003664,               0.003664
                    130,                 1.5416,                 1.0295,                  1.644,                0.78606,                0.73266,                0.79694,                0.42578,                 1.6222,                0.93042,                 1.6606,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.5256,                 1.0232,                  1.639,                0.73189,                0.76445,                0.78745,                0.42294,                 1.6256,                0.93908,                 1.6601,               0.003565,               0.003565,               0.003565
