                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    186,                0.46166,                0.33693,                0.92508,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0008425,              0.0008425,              0.0008425
                    187,                0.45345,                0.32838,                0.91549,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000793,               0.000793,               0.000793
                    188,                0.45844,                0.33559,                0.91834,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0007435,              0.0007435,              0.0007435
                    189,                 0.4616,                0.33377,                0.92347,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000694,               0.000694,               0.000694
                    190,                0.45145,                0.32997,                0.92223,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0006445,              0.0006445,              0.0006445
                    191,                0.45071,                0.32846,                0.91786,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000595,               0.000595,               0.000595
                    192,                0.45121,                0.32868,                0.91966,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0005455,              0.0005455,              0.0005455
                    193,                   0.44,                0.32266,                0.91355,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000496,               0.000496,               0.000496
                    194,                0.44668,                0.32755,                0.91678,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0004465,              0.0004465,              0.0004465
                    195,                0.44348,                0.32797,                0.91673,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000397,               0.000397,               0.000397
                    196,                0.43841,                0.32132,                0.91876,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0003475,              0.0003475,              0.0003475
                    197,                0.43691,                0.32554,                0.91481,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000298,               0.000298,               0.000298
                    198,                0.43108,                0.31856,                0.90829,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0002485,              0.0002485,              0.0002485
